address,area_sqft,baths,beds,broker_name,broker_phone,detail_url,id,img_src,latitude,longtitude,price,status_text,status_type
--,1384,2.0,3,,,https://www.zillow.com/homedetails/15650-SW-136th-St-107-Miami-FL-33196/337202269_zpid/,337202269,https://photos.zillowstatic.com/fp/57feb4ebe8327c867aec74f6bab36e3f-p_e.jpg,,,"$400,000",New construction,FOR_SALE
--,3228,1.0,2,,,https://www.zillow.com/homedetails/6440-SW-23rd-St-Miami-FL-33155/44186428_zpid/,44186428,https://photos.zillowstatic.com/fp/08b09805baf150ac2a3bd62f03bf891e-p_e.jpg,,,"$400,000",House for sale,FOR_SALE
"720 NE 69th St, Miami, FL",,,,,,https://www.zillow.com/b/720-ne-69th-st-miami-fl-5XkpW2/,,https://photos.zillowstatic.com/fp/3b9c252c0c37974103aef7891c9d160a-p_e.jpg,,,"From $699,000",For Rent,FOR_SALE
--,1220,2.0,3,,,https://www.zillow.com/homedetails/10629-SW-113th-Pl-89D-Miami-FL-33176/44280873_zpid/,44280873,https://photos.zillowstatic.com/fp/0dfb196f22856f1c7c66e366c4d0c755-p_e.jpg,,,"$393,000",Townhouse for sale,FOR_SALE
"121 NE 34th St, Miami, FL",,,,,,https://www.zillow.com/b/121-nw-34th-st-miami-fl-9QCgLD/,,https://photos.zillowstatic.com/fp/551da11634b1999785c81756bbaa8380-p_e.jpg,,,"From $419,000",For Rent,FOR_SALE
"555 NE 15th St, Miami, FL",,,,,,https://www.zillow.com/b/crescent-heights-miami-fl-5XjYk8/,,https://photos.zillowstatic.com/fp/3afa403d1fbf3bd75d48b6d77bc0ebd3-p_e.jpg,,,"From $150,000",For Rent,FOR_SALE
--,2973,3.0,5,,,https://www.zillow.com/homedetails/9761-SW-147th-St-Miami-FL-33176/44290659_zpid/,44290659,https://photos.zillowstatic.com/fp/48d0c17a570582759ab9dd83e74e4245-p_e.jpg,,,"$1,449,000",House for sale,FOR_SALE
--,6793,7.0,6,,,https://www.zillow.com/homedetails/775-NE-77th-Ter-Miami-FL-33138/155752684_zpid/,155752684,https://photos.zillowstatic.com/fp/3d92ff13bb8ca0ebcef15a38eff5dc19-p_e.jpg,,,"$12,495,000",New construction,FOR_SALE
"151 SE 1st St, Miami, FL",,,,,,https://www.zillow.com/b/151-se-1st-street-miami-fl-5Yy73s/,,https://photos.zillowstatic.com/fp/37e5600e5eaf59dfa56f2bb6da6d1a67-p_e.jpg,,,"From $320,000",For Rent,FOR_SALE
--,4315,5.0,5,,,https://www.zillow.com/homedetails/11801-SW-95th-Ave-Miami-FL-33176/44283379_zpid/,44283379,https://photos.zillowstatic.com/fp/9778d95c6c8dd9602e8d725ffe8c7e6a-p_e.jpg,,,"$3,199,000",House for sale,FOR_SALE
"1100 Biscayne Blvd, Miami, FL",,,,,,https://www.zillow.com/b/marquis-condo-miami-fl-5Xj4B9/,,https://photos.zillowstatic.com/fp/a74c1bf6a425c6cd58e4c286fc5a306d-p_e.jpg,,,"From $930,000",For Rent,FOR_SALE
"460 NE 28th St, Miami, FL",,,,,,https://www.zillow.com/b/460-ne-28th-st-miami-fl-5f2NgD/,,https://photos.zillowstatic.com/fp/de8b590952fb5e535d0850e0bece5fd7-p_e.jpg,,,"From $605,000",For Rent,FOR_SALE
--,2567,4.0,4,,,https://www.zillow.com/homedetails/3055-Kirk-St-Miami-FL-33133/43856523_zpid/,43856523,https://photos.zillowstatic.com/fp/5463f6292315a62aaa71e94186e1d893-p_e.jpg,,,"$3,800,000",House for sale,FOR_SALE
"41 SE 5th St, Miami, FL",,,,,,https://www.zillow.com/b/41-se-5th-st-miami-fl-5XnsFb/,,https://photos.zillowstatic.com/fp/438b16033543e313bbd4d33549ce586e-p_e.jpg,,,"From $425,000",For Rent,FOR_SALE
--,1857,2.0,3,,,https://www.zillow.com/homedetails/444-SW-64th-Ave-Miami-FL-33144/43835169_zpid/,43835169,https://photos.zillowstatic.com/fp/65ddc63027fe75a4d4858139691577c2-p_e.jpg,,,"$880,000",House for sale,FOR_SALE
--,2076,3.0,3,,,https://www.zillow.com/homedetails/2661-SW-25th-Ter-Miami-FL-33133/43854715_zpid/,43854715,https://photos.zillowstatic.com/fp/02e7b79f246ddd17502c0f47a9e3094e-p_e.jpg,,,"$1,897,000",New construction,FOR_SALE
"1581 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/1581-brickell-ave-miami-fl-5XmDDy/,,https://photos.zillowstatic.com/fp/fdb0cf4a635d6c701fd74db1bf66e86a-p_e.jpg,,,"From $450,000",For Rent,FOR_SALE
--,2423,,,,,https://www.zillow.com/homedetails/2663-SW-32nd-Ave-Miami-FL-33133/43859250_zpid/,43859250,https://photos.zillowstatic.com/fp/dba77caf3b2223ca4f33285de57ef9e9-p_e.jpg,,,"$955,000",Multi-family home for sale,FOR_SALE
--,2128,2.0,2,,,https://www.zillow.com/homedetails/3380-SW-25th-Ter-Miami-FL-33133/43858483_zpid/,43858483,https://photos.zillowstatic.com/fp/df13cbab7e687432d6b9dcf0ec840f3d-p_e.jpg,,,"$725,000",Foreclosure,FOR_SALE
--,8978,7.0,5,,,https://www.zillow.com/homedetails/3090-Munroe-Dr-Miami-FL-33133/43862133_zpid/,43862133,https://photos.zillowstatic.com/fp/5e4ba7c159746a2fb30beee2a6902cb7-p_e.jpg,,,"$14,500,000",House for sale,FOR_SALE
"600 NE 27th St, Miami, FL",,,,,,https://www.zillow.com/b/600-ne-27th-st-miami-fl-5YDjmv/,,https://photos.zillowstatic.com/fp/275bcf765ef6400bb792152b4a23b5d1-p_e.jpg,,,"From $780,000",For Rent,FOR_SALE
"7845 NE Bayshore Ct, Miami, FL",,,,,,https://www.zillow.com/b/7845-ne-bayshore-ct-miami-fl-5XjYmh/,,https://photos.zillowstatic.com/fp/9ebe45ce3df65861eb8ce4cb1516b4f5-p_e.jpg,,,"From $220,000",For Rent,FOR_SALE
--,1606,2.0,3,,,https://www.zillow.com/homedetails/1220-SW-73rd-Pl-Miami-FL-33144/44184703_zpid/,44184703,https://photos.zillowstatic.com/fp/d6a953b5bee3dea6125268e0533a26ea-p_e.jpg,,,"$650,000",House for sale,FOR_SALE
--,1128,,,,,https://www.zillow.com/homedetails/2661-SW-29th-Pl-Miami-FL-33133/43859182_zpid/,43859182,https://photos.zillowstatic.com/fp/0fc9935c2e05f9d4074fc6a03685d6fe-p_e.jpg,,,"$495,000",Multi-family home for sale,FOR_SALE
--,2717,,,,,https://www.zillow.com/homedetails/742-NW-31st-Ave-Miami-FL-33125/43822471_zpid/,43822471,https://photos.zillowstatic.com/fp/78e255adc05781d64cd66f8eac56f056-p_e.jpg,,,"$875,000",Multi-family home for sale,FOR_SALE
"186 SE 12th Ter, Miami, FL",,,,,,https://www.zillow.com/b/186-se-12th-ter-miami-fl-5YvX4J/,,https://photos.zillowstatic.com/fp/7504acf75e583270161688fcda1bf9c0-p_e.jpg,,,"From $360,000",For Rent,FOR_SALE
--,8906,9.0,7,,,https://www.zillow.com/homedetails/5030-Davis-Rd-Miami-FL-33143/44225938_zpid/,44225938,https://photos.zillowstatic.com/fp/7e815a2a21004026fc326ac692701971-p_e.jpg,,,"$7,990,000",House for sale,FOR_SALE
--,3501,5.0,4,,,https://www.zillow.com/homedetails/4180-Poinciana-Ave-Miami-FL-33133/43864140_zpid/,43864140,https://photos.zillowstatic.com/fp/aaf7f39aa5a4017c847c69a7c11769f3-p_e.jpg,,,"$3,195,000",House for sale,FOR_SALE
--,,,,,,https://www.zillow.com/homedetails/6820-NW-6th-Ct-Miami-FL-33150/155725012_zpid/,155725012,https://photos.zillowstatic.com/fp/b31e1a0c51b6ad1dac03d87b62e50b58-p_e.jpg,,,"$145,000",Lot / Land for sale,FOR_SALE
--,340,1.0,0,,,https://www.zillow.com/homedetails/3881-W-Flagler-St-APT-224-Miami-FL-33134/43844572_zpid/,43844572,https://photos.zillowstatic.com/fp/d61f2d7880113a654cf1f4a95b62de05-p_e.jpg,,,"$120,000",Condo for sale,FOR_SALE
--,1916,4.0,4,,,https://www.zillow.com/homedetails/232-NW-59th-St-Miami-FL-33127/43807727_zpid/,43807727,https://photos.zillowstatic.com/fp/9e4874e9df68e767866186c082e99a2e-p_e.jpg,,,"$1,000,000",House for sale,FOR_SALE
--,1000,2.0,3,,,https://www.zillow.com/homedetails/6859-NW-17th-Ave-Miami-FL-33147/43809031_zpid/,43809031,https://photos.zillowstatic.com/fp/5b9fd8c507ac518615a3736f6fbf65f2-p_e.jpg,,,"$250,000",House for sale,FOR_SALE
--,1050,2.0,3,,,https://www.zillow.com/homedetails/999-SW-6th-St-B-1-Miami-FL-33130/43838229_zpid/,43838229,https://photos.zillowstatic.com/fp/17cb4f90e367ffb8e56b0807dc853d94-p_e.jpg,,,"$300,000",Townhouse for sale,FOR_SALE
--,2195,3.0,4,,,https://www.zillow.com/homedetails/6150-SW-109th-Ave-Miami-FL-33173/44213077_zpid/,44213077,https://photos.zillowstatic.com/fp/7996b00120ef5e054c1f3eb7cd41fe09-p_e.jpg,,,"$575,000",House for sale,FOR_SALE
--,8732,10.0,7,,,https://www.zillow.com/homedetails/4740-SW-80th-St-Miami-FL-33143/44226402_zpid/,44226402,https://photos.zillowstatic.com/fp/e2577d44297ec51ef908bc37058e2f81-p_e.jpg,,,"$15,995,000",House for sale,FOR_SALE
"2451 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/2451-brickell-ave-miami-fl-5XjXjb/,,https://photos.zillowstatic.com/fp/009bda953fae9c6582f5f36dc83ea666-p_e.jpg,,,"From $975,000",For Rent,FOR_SALE
--,1000,2.0,2,,,https://www.zillow.com/homedetails/10-SW-South-River-Dr-APT-809-Miami-FL-33130/63614915_zpid/,63614915,https://photos.zillowstatic.com/fp/faf36f63514165e213ebb3665ca5cd6a-p_e.jpg,,,"$405,000",Condo for sale,FOR_SALE
--,1620,2.0,3,,,https://www.zillow.com/homedetails/7457-SW-115th-Ct-Miami-FL-33173/44216553_zpid/,44216553,https://photos.zillowstatic.com/fp/0a388c8fd6366f009b980a2c67430caa-p_e.jpg,,,"$525,000",House for sale,FOR_SALE
"801 S Miami Ave, Miami, FL",,,,,,https://www.zillow.com/b/801-s-miami-ave-miami-fl-5gRg88/,,https://photos.zillowstatic.com/fp/7129af5eafb73c0eb6f97e4ad777917b-p_e.jpg,,,"From $570,000",For Rent,FOR_SALE
"31 SE 5th St, Miami, FL",,,,,,https://www.zillow.com/b/31-se-5th-st-miami-fl-5Xj47k/,,https://photos.zillowstatic.com/fp/f14c5ff67bfc8d20360e481ecdfbc3a0-p_e.jpg,,,"From $540,000",For Rent,FOR_SALE
--,2207,3.0,3,,,https://www.zillow.com/homedetails/3680-N-Bay-Homes-Dr-Miami-FL-33133/2065505883_zpid/,2065505883,https://photos.zillowstatic.com/fp/eeb26024b86451072c3c8ae85422c45c-p_e.jpg,,,"$2,700,000",House for sale,FOR_SALE
--,1830,3.0,3,,,https://www.zillow.com/homedetails/3149-Mary-St-3149-Miami-FL-33133/43862743_zpid/,43862743,https://photos.zillowstatic.com/fp/095df6aebf5af47b0a0ba805c4867d86-p_e.jpg,,,"$999,999",Townhouse for sale,FOR_SALE
--,6085,8.0,6,,,https://www.zillow.com/homedetails/4131-SW-37th-Ave-Miami-FL-33133/43863587_zpid/,43863587,https://photos.zillowstatic.com/fp/0e4e939a1c42e86ee67798b26ea93c05-p_e.jpg,,,"$8,990,000",House for sale,FOR_SALE
"2101 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/brickell-bay-village-miami-fl-5Xj5bY/,,https://photos.zillowstatic.com/fp/7eeff0cedc450fe90dbe86f82f009498-p_e.jpg,,,"From $465,000",For Rent,FOR_SALE
--,1330,2.0,3,,,https://www.zillow.com/homedetails/2347-Secoffee-Ter-Miami-FL-33133/43855441_zpid/,43855441,https://photos.zillowstatic.com/fp/57eee6fe034119ac9462c398df0a1b22-p_e.jpg,,,"$1,390,000",House for sale,FOR_SALE
--,7000,8.0,6,,,https://www.zillow.com/homedetails/2131-S-Bayshore-Dr-Miami-FL-33133/43855562_zpid/,43855562,https://photos.zillowstatic.com/fp/b454cd71a42645e1919466fdca663935-p_e.jpg,,,"$13,900,000",House for sale,FOR_SALE
--,2077,2.0,3,,,https://www.zillow.com/homedetails/9043-SW-78th-Pl-Miami-FL-33156/44275315_zpid/,44275315,https://photos.zillowstatic.com/fp/d4f78faf77f574f6799c41d94bdfd48a-p_e.jpg,,,"$719,000",House for sale,FOR_SALE
--,1748,3.0,3,,,https://www.zillow.com/homedetails/11827-SW-105th-Ter-Miami-FL-33186/44326238_zpid/,44326238,https://photos.zillowstatic.com/fp/9289db93d7768654831ac7c81edd2123-p_e.jpg,,,"$699,000",House for sale,FOR_SALE
--,402,1.0,0,,,https://www.zillow.com/homedetails/2630-SW-28th-St-APT-10-Miami-FL-33133/64713896_zpid/,64713896,https://photos.zillowstatic.com/fp/969eaf58694a25e24e570f321d1c41ff-p_e.jpg,,,"$250,000",Condo for sale,FOR_SALE
"45 SW 9th St, Miami, FL",,,,,,https://www.zillow.com/b/45-sw-9th-st-miami-fl-BCcfkV/,,https://photos.zillowstatic.com/fp/ce20ab184e0cc8eb34d0d4d0260d3925-p_e.jpg,,,"From $549,000",For Rent,FOR_SALE
--,5128,3.0,3,,,https://www.zillow.com/homedetails/4895-N-Kendall-Dr-Miami-FL-33156/2068712975_zpid/,2068712975,https://photos.zillowstatic.com/fp/37530ea5f25a7eba77f6487a8e1976e4-p_e.jpg,,,"$14,995,000",House for sale,FOR_SALE
--,1370,2.0,3,,,https://www.zillow.com/homedetails/1852-SW-15th-St-Miami-FL-33145/43850210_zpid/,43850210,https://photos.zillowstatic.com/fp/5b3d113a336c0a8d1e6f65cda9156043-p_e.jpg,,,"$760,000",House for sale,FOR_SALE
--,1044,1.0,3,,,https://www.zillow.com/homedetails/510-SW-64th-Ct-Miami-FL-33144/43835196_zpid/,43835196,https://photos.zillowstatic.com/fp/8d174be4f5a1fb8e903532a49b631de1-p_e.jpg,,,"$405,000",House for sale,FOR_SALE
"600 NE 36th St, Miami, FL",,,,,,https://www.zillow.com/b/charter-club-on-the-bay-miami-fl-5XjZF3/,,https://photos.zillowstatic.com/fp/d82d0d0199850fd3703cb9539572eda5-p_e.jpg,,,"From $350,000",For Rent,FOR_SALE
--,4462,4.0,4,,,https://www.zillow.com/homedetails/4151-Palm-Ln-Miami-FL-33137/43830249_zpid/,43830249,https://photos.zillowstatic.com/fp/23cfcf9d3a30a9823e7833e3cff4b8b8-p_e.jpg,,,"$24,950,000",House for sale,FOR_SALE
--,2160,2.0,6,,,https://www.zillow.com/homedetails/1611-NW-65th-St-Miami-FL-33147/43809339_zpid/,43809339,https://photos.zillowstatic.com/fp/f0c63434c5aab72a54ac0ead0c7e6bd2-p_e.jpg,,,"$485,000",House for sale,FOR_SALE
--,949,2.0,4,,,https://www.zillow.com/homedetails/4350-SW-7th-St-Miami-FL-33134/43843531_zpid/,43843531,https://photos.zillowstatic.com/fp/7dd9263d24fb9738474a02e6bc467da2-p_e.jpg,,,"$725,000",House for sale,FOR_SALE
--,14193,10.0,7,,,https://www.zillow.com/homedetails/3580-S-Moorings-Way-Miami-FL-33133/43863612_zpid/,43863612,https://photos.zillowstatic.com/fp/b58e14b37dc823935251a51e35d4a1fb-p_e.jpg,,,"$24,950,000",House for sale,FOR_SALE
"1100 S Miami Ave, Miami, FL",,,,,,https://www.zillow.com/b/1100-s-miami-ave-miami-fl-5g4TMh/,,https://photos.zillowstatic.com/fp/9c1a5d0886b35eac4eb42045c975651c-p_e.jpg,,,"From $395,000",For Rent,FOR_SALE
--,1152,3.0,3,,,https://www.zillow.com/homedetails/135-NW-52nd-St-Miami-FL-33127/43813999_zpid/,43813999,https://photos.zillowstatic.com/fp/cd456a2c0e431254b0714a13b26b9b31-p_e.jpg,,,"$1,000,000",House for sale,FOR_SALE
--,1493,2.0,3,,,https://www.zillow.com/homedetails/3001-SW-69th-Ave-Miami-FL-33155/44189770_zpid/,44189770,https://photos.zillowstatic.com/fp/1090717963e1742ff7d839100a602ef3-p_e.jpg,,,"$689,000",House for sale,FOR_SALE
--,1505,2.0,3,,,https://www.zillow.com/homedetails/4491-SW-1st-St-Miami-FL-33134/43843706_zpid/,43843706,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=25.77089500427246,-80.26920318603516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RGOUw0UHAYeVzQ_UKR14s21638k=",,,"$419,999",House for sale,FOR_SALE
--,3129,3.0,4,,,https://www.zillow.com/homedetails/10670-SW-87th-Ave-Miami-FL-33176/44283263_zpid/,44283263,https://photos.zillowstatic.com/fp/c307d397eef7c949df96e0b81b753754-p_e.jpg,,,"$1,750,000",House for sale,FOR_SALE
--,2206,2.0,3,,,https://www.zillow.com/homedetails/9420-SW-146th-St-Miami-FL-33176/44291622_zpid/,44291622,https://photos.zillowstatic.com/fp/67aa716459609a36c5b2f97a43ce2a3d-p_e.jpg,,,"$900,000",House for sale,FOR_SALE
--,1212,2.0,3,,,https://www.zillow.com/homedetails/13416-SW-114th-Ct-Miami-FL-33176/2096640957_zpid/,2096640957,https://photos.zillowstatic.com/fp/5efc0f68b5152a56e5af3edbec29ad97-p_e.jpg,,,"$455,000",House for sale,FOR_SALE
"31 SE 6th St, Miami, FL",,,,,,https://www.zillow.com/b/31-se-6th-st-miami-fl-5ZTSNT/,,https://photos.zillowstatic.com/fp/de174d4e8c1ca9896552091218ec1249-p_e.jpg,,,"From $339,000",For Rent,FOR_SALE
--,2220,3.0,4,,,https://www.zillow.com/homedetails/431-Tamiami-Blvd-Miami-FL-33144/43837023_zpid/,43837023,https://photos.zillowstatic.com/fp/f2837ad0ef47a96770fcba045a8a1e53-p_e.jpg,,,"$575,000",House for sale,FOR_SALE
"1021 NW 3rd St, Miami, FL",,,,,,https://www.zillow.com/b/1021-nw-3rd-street-miami-fl-5XjDxg/,,https://photos.zillowstatic.com/fp/ac15dd00cee6cafaa21244ade9102f01-p_e.jpg,,,"From $185,900",For Rent,FOR_SALE
"1060 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/1060-brickell-ave-miami-fl-5XjYvw/,,https://photos.zillowstatic.com/fp/641f54110efaa96cd8079ee701b6d132-p_e.jpg,,,"From $475,000",For Rent,FOR_SALE
--,2386,4.0,6,,,https://www.zillow.com/homedetails/2356-SW-12th-St-Miami-FL-33135/43850606_zpid/,43850606,https://photos.zillowstatic.com/fp/7af2b82b95cc097ac5225fa431620045-p_e.jpg,,,"$750,000",House for sale,FOR_SALE
--,2166,3.0,3,,,https://www.zillow.com/homedetails/4004-Kumquat-Ave-Miami-FL-33133/2133662452_zpid/,2133662452,https://photos.zillowstatic.com/fp/e50fab155ef213814b0693aeca7b04cc-p_e.jpg,,,"$2,250,000",House for sale,FOR_SALE
--,5963,6.0,5,,,https://www.zillow.com/homedetails/3500-N-Bay-Homes-Dr-Miami-FL-33133/43863706_zpid/,43863706,https://photos.zillowstatic.com/fp/993de15d161609f3b312343155dc2589-p_e.jpg,,,"$30,000,000",House for sale,FOR_SALE
"500 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/500-brickell-ave-miami-fl-5XjB8b/,,https://photos.zillowstatic.com/fp/94040fd67d915c07549e654bd47782a8-p_e.jpg,,,"From $495,000",For Rent,FOR_SALE
--,551,2.0,3,,,https://www.zillow.com/homedetails/226-NE-56th-St-Miami-FL-33137/43808498_zpid/,43808498,https://photos.zillowstatic.com/fp/0529d25e418bf91a815d5832f0999a0c-p_e.jpg,,,"$290,000",House for sale,FOR_SALE
--,3232,7.0,9,,,https://www.zillow.com/homedetails/134-SW-5th-Ave-Miami-FL-33130/43806259_zpid/,43806259,https://photos.zillowstatic.com/fp/305a4d05617bf7bf5daa8024e6398346-p_e.jpg,,,"$790,000",House for sale,FOR_SALE
--,611,1.0,2,,,https://www.zillow.com/homedetails/2623-NW-24th-St-APT-7-Miami-FL-33142/43818871_zpid/,43818871,https://photos.zillowstatic.com/fp/8d720450faf0198680bd4eda9fc4d73c-p_e.jpg,,,"$169,000",Condo for sale,FOR_SALE
--,2340,3.0,4,,,https://www.zillow.com/homedetails/14551-SW-136th-Pl-Miami-FL-33186/44331380_zpid/,44331380,https://photos.zillowstatic.com/fp/ba74f16677b35e46bd94b2578d69267c-p_e.jpg,,,"$1,199,777",House for sale,FOR_SALE
--,7663,8.0,6,,,https://www.zillow.com/homedetails/8725-SW-52nd-Ave-Miami-FL-33143/44225972_zpid/,44225972,https://photos.zillowstatic.com/fp/6bcf3beaff9a216e41f20087932485dc-p_e.jpg,,,"$6,850,000",House for sale,FOR_SALE
--,1288,1.0,3,,,https://www.zillow.com/homedetails/7280-SW-4th-St-Miami-FL-33144/43837177_zpid/,43837177,https://photos.zillowstatic.com/fp/7c25fc78cfb3413fc059646df0749da7-p_e.jpg,,,"$539,900",House for sale,FOR_SALE
--,732,1.0,1,,,https://www.zillow.com/homedetails/495-Brickell-Ave-Miami-FL-33131/2103202314_zpid/,2103202314,https://photos.zillowstatic.com/fp/a64193c8ca889c0bd9ff4b445f3bdccc-p_e.jpg,,,"$599,000",House for sale,FOR_SALE
--,2336,2.0,5,,,https://www.zillow.com/homedetails/2315-NW-3rd-St-Miami-FL-33125/43839249_zpid/,43839249,https://photos.zillowstatic.com/fp/565f8c1edea45f12f6fe907dd8d40c23-p_e.jpg,,,"$450,000",House for sale,FOR_SALE
--,1756,2.0,3,,,https://www.zillow.com/homedetails/507-Flagami-Blvd-Miami-FL-33144/43836946_zpid/,43836946,https://photos.zillowstatic.com/fp/e3cdaa680470568fc636bb79615d61d5-p_e.jpg,,,"$439,000",House for sale,FOR_SALE
--,2638,3.0,4,,,https://www.zillow.com/homedetails/129-NE-44th-St-Miami-FL-33137/43815265_zpid/,43815265,https://photos.zillowstatic.com/fp/79284da0ce1cacf7d63173cb99e21963-p_e.jpg,,,"$1,995,000",House for sale,FOR_SALE
--,1248,3.0,4,,,https://www.zillow.com/homedetails/6700-NW-5th-Ave-Miami-FL-33150/43807607_zpid/,43807607,https://photos.zillowstatic.com/fp/e2606777e24615b0ae7d4120bda37f5e-p_e.jpg,,,"$599,000",House for sale,FOR_SALE
--,1300,3.0,3,,,https://www.zillow.com/homedetails/14041-SW-120th-Ct-11-19-Miami-FL-33186/54697454_zpid/,54697454,https://photos.zillowstatic.com/fp/404a7c26e2d2df6cc6309573af2af3c1-p_e.jpg,,,"$315,000",Coming soon,FOR_SALE
--,1042,2.0,3,,,https://www.zillow.com/homedetails/1547-NW-66th-St-Miami-FL-33147/43809322_zpid/,43809322,https://photos.zillowstatic.com/fp/e8cb94d004a93c419806fd15efff0210-p_e.jpg,,,"$329,900",House for sale,FOR_SALE
--,2014,3.0,3,,,https://www.zillow.com/homedetails/3690-SW-69th-Ave-3690-Miami-FL-33155/83162319_zpid/,83162319,https://photos.zillowstatic.com/fp/ea97fd0772ad405ab75b3b63c6aecfa2-p_e.jpg,,,"$525,000",Townhouse for sale,FOR_SALE
--,1924,2.0,3,,,https://www.zillow.com/homedetails/12502-SW-119th-Ct-Miami-FL-33186/44326636_zpid/,44326636,https://photos.zillowstatic.com/fp/b91dc897db34bf6157f9908204383b95-p_e.jpg,,,"$595,000",House for sale,FOR_SALE
"253 NE 2nd St, Miami, FL",,,,,,https://www.zillow.com/b/253-ne-2nd-st-miami-fl-5Xj48H/,,https://photos.zillowstatic.com/fp/da2488a5561a474e5a2c45313a618c9f-p_e.jpg,,,"From $429,000",For Rent,FOR_SALE
--,9527,10.0,7,,,https://www.zillow.com/homedetails/4845-Davis-Rd-Miami-FL-33143/2132121723_zpid/,2132121723,https://photos.zillowstatic.com/fp/ff850252c32c9b0bc0689cdfb58c20be-p_e.jpg,,,"$12,000,000",House for sale,FOR_SALE
"2900 NE 7th Ave, Miami, FL",,,,,,https://www.zillow.com/b/2900-ne-7th-ave-miami-fl-9hKDff/,,https://photos.zillowstatic.com/fp/7a92918105c7b00267295f7f543929b2-p_e.jpg,,,"From $625,000",For Rent,FOR_SALE
--,2522,4.0,4,,,https://www.zillow.com/homedetails/6790-SW-104th-Ct-Miami-FL-33173/44211921_zpid/,44211921,https://photos.zillowstatic.com/fp/c150b112271d4862cf062f93ff8405a3-p_e.jpg,,,"$735,000",House for sale,FOR_SALE
--,1202,2.0,2,,,https://www.zillow.com/homedetails/3001-SW-1st-Ave-APT-206-Miami-FL-33129/43869743_zpid/,43869743,https://photos.zillowstatic.com/fp/ee7b34d1ec9d791a4ac32c5120f65c22-p_e.jpg,,,"$365,000",Condo for sale,FOR_SALE
--,470,1.0,1,,,https://www.zillow.com/homedetails/2300-SW-3rd-Ave-APT-9-Miami-FL-33129/43867249_zpid/,43867249,https://photos.zillowstatic.com/fp/7b9d49312338f7317d017d4548f0658e-p_e.jpg,,,"$245,000",Condo for sale,FOR_SALE
"999 SW 1st Ave, Miami, FL",,,,,,https://www.zillow.com/b/nine-at-mary-brickell-village-miami-fl-5YPxgc/,,https://photos.zillowstatic.com/fp/8669652c4d40c1dd598251d1c062de55-p_e.jpg,,,"From $480,000",For Rent,FOR_SALE
--,3010,3.0,4,,,https://www.zillow.com/homedetails/13920-SW-107th-Ave-Miami-FL-33176/44290764_zpid/,44290764,https://photos.zillowstatic.com/fp/08145806bf5214ee114aaeacd6c6e624-p_e.jpg,,,"$1,395,000",House for sale,FOR_SALE
--,0,2.0,3,,,https://www.zillow.com/homedetails/2345-SW-16th-St-Miami-FL-33145/155784658_zpid/,155784658,https://photos.zillowstatic.com/fp/396c5fd663c56f30c7b2f4086eeb326d-p_e.jpg,,,"$730,000",New construction,FOR_SALE
"2333 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/2333-brickell-ave-miami-fl-5XjBKV/,,https://photos.zillowstatic.com/fp/a0ae8feba413bc95a67ed7b57ba140da-p_e.jpg,,,"From $575,000",For Rent,FOR_SALE
--,1365,2.0,3,,,https://www.zillow.com/homedetails/6034-SW-24th-St-Miami-FL-33155/2132145098_zpid/,2132145098,https://photos.zillowstatic.com/fp/88e6663f47a9b8c40c46c2c12e6b08af-p_e.jpg,,,"$730,000",House for sale,FOR_SALE
--,750,1.0,1,,,https://www.zillow.com/homedetails/1430-Brickell-Bay-Dr-APT-1106-Miami-FL-33131/43871327_zpid/,43871327,https://photos.zillowstatic.com/fp/f8a91ba1eb71d16747f17c73cc7d8f59-p_e.jpg,,,"$375,000",Condo for sale,FOR_SALE
"1901 Brickell Ave, Miami, FL",,,,,,https://www.zillow.com/b/1901-brickell-ave-miami-fl-5XkX4W/,,https://photos.zillowstatic.com/fp/0bf40f38832172ca7f80920d50fc3e96-p_e.jpg,,,"From $425,000",For Rent,FOR_SALE
--,3116,5.0,5,,,https://www.zillow.com/homedetails/825-SW-23rd-Rd-Miami-FL-33129/43865601_zpid/,43865601,https://photos.zillowstatic.com/fp/0e9be15d5926c865b4e56edca0067e35-p_e.jpg,,,"$1,900,000",House for sale,FOR_SALE
--,2424,5.0,4,,,https://www.zillow.com/homedetails/3637-SW-23rd-Ter-Miami-FL-33145/43857497_zpid/,43857497,https://photos.zillowstatic.com/fp/ae6b54d661fe3cdcf9ab51579a3ab4b9-p_e.jpg,,,"$1,400,000",New construction,FOR_SALE
--,1740,,,,,https://www.zillow.com/homedetails/150-NW-43rd-Pl-Miami-FL-33126/43842657_zpid/,43842657,https://photos.zillowstatic.com/fp/5b0da8e7fe828bd4da796a9b93fa7f24-p_e.jpg,,,"$689,000",Multi-family home for sale,FOR_SALE
